Rank,Company,Headquarters,Industry,Sales ($B),Profit ($B),Assets ($B),Market Value ($B),Profit Margin,ROA,Market to Assets,Anomaly,High Profit,PE_Target_Size,Investment_Score,PE_Sweet_Spot,Cluster,Cluster_Label
973,Waste Connections,Canada,Business Services & Supplies,9.08,0.6251,20.25,50.23,0.06884361233480175,0.030869135802469135,2.4804938271604935,False,0,0,0.5359838646870071,0,1,High Growth Targets
975,E.Sun Financial,Taiwan,Banking,4.4,0.8135,124.09,13.55,0.18488636363636363,0.006555725682972037,0.10919493915706342,False,1,1,0.09841582355914696,0,3,Distressed Assets
976,Molson Coors Brewing,United States,"Food, Drink & Tobacco",11.63,1.12,26.06,11.51,0.09630266552020636,0.04297774366845741,0.4416730621642364,False,0,1,0.1440467761083128,0,1,High Growth Targets
977,Penske Automotive,United States,Retailing,30.45,0.9189,17.48,10.5,0.030177339901477834,0.052568649885583525,0.6006864988558352,False,0,1,0.1532356956859916,0,1,High Growth Targets
978,LPL Financial Holdings,United States,Diversified Financials,12.38,1.06,13.62,25.16,0.08562197092084006,0.07782672540381792,1.8472834067547725,False,0,1,0.43483615988081775,1,1,High Growth Targets
979,Attijariwafa Bank,Morocco,Banking,4.84,0.956,71.7,14.44,0.1975206611570248,0.013333333333333332,0.20139470013947,False,1,1,0.12462053782403726,0,3,Distressed Assets
980,Dassault Systemes,France,IT Software & Services,6.75,1.26,16.57,48.61,0.18666666666666668,0.07604103802051901,2.9336149668074833,False,1,1,0.6918060752363709,1,0,Large Cap Stable
980,Uni-President,Taiwan,Food Markets,20.48,0.6437,21.66,13.32,0.0314306640625,0.029718374884579873,0.6149584487534626,False,0,1,0.14745130532952447,0,1,High Growth Targets
982,Arab National Bank,Saudi Arabia,Banking,4.57,1.32,66.08,11.85,0.28884026258205686,0.019975786924939468,0.17932808716707022,False,1,1,0.1593920372362126,0,3,Distressed Assets
983,Mazda Motor,Japan,Consumer Durables,32.68,0.8765,25.24,3.83,0.026820685434516524,0.03472662440570523,0.15174326465927102,False,0,1,0.05496757686794291,0,1,High Growth Targets
983,XCMG Construction Machinery,China,Capital Goods,12.42,0.8043,23.66,14.63,0.0647584541062802,0.03399408284023669,0.6183431952662722,False,0,1,0.16316965383186122,0,1,High Growth Targets
985,East West Bancorp,United States,Banking,4.49,1.17,76.17,11.75,0.26057906458797325,0.015360378101614808,0.154260207430747,False,1,1,0.14122781856198463,0,3,Distressed Assets
985,Yum! Brands,United States,"Hotels, Restaurants & Leisure",7.55,1.49,6.73,41.02,0.19735099337748344,0.15907668132259012,3.2696614925933623,False,1,1,0.796503368398702,1,0,Large Cap Stable
987,Banca Mediolanum,Italy,Banking,4.69,1.21,89.21,11.03,0.25799573560767586,0.013563501849568435,0.12364084743862795,False,1,1,0.1333518644706233,0,3,Distressed Assets
988,Techtronic Industries,Hong Kong,Consumer Durables,14.62,1.12,12.89,18.52,0.07660738714090289,0.08688906128782002,1.4367726920093093,False,0,1,0.35275311777335105,1,1,High Growth Targets
989,Teva Pharmaceutical,Israel,Drugs & Biotechnology,16.53,1.731819852,39.33,16.53,0.10476829110707804,0.04403304988558353,0.4202898550724638,False,0,1,0.1435785074115574,0,1,High Growth Targets
990,Lithia Motors,United States,Retailing,36.85,0.849,23.48,7.69,0.0230393487109905,0.036158432708688244,0.32751277683134583,False,0,1,0.08918166793414067,0,1,High Growth Targets
990,NVR,United States,Construction,10.41,1.59,6.2,21.0,0.1527377521613833,0.15907668132259012,3.2696614925933623,False,1,1,0.7786580719122619,1,0,Large Cap Stable
992,CGI,Canada,IT Software & Services,10.85,1.27,12.46,23.72,0.11705069124423964,0.10192616372391652,1.9036918138041732,False,1,1,0.46832910474809714,1,0,Large Cap Stable
993,Indian Railway Finance,India,Business Services & Supplies,3.22,0.7813,56.23,19.68,0.24263975155279502,0.013894718121998934,0.3499911079494932,False,1,1,0.17261200945981625,1,3,Distressed Assets
994,Constellation Software,Canada,IT Software & Services,10.07,0.7323,12.86,74.65,0.07272095332671301,0.056944012441679626,3.2696614925933623,False,0,0,0.7057982848260296,0,0,Large Cap Stable
994,TCL,China,Technology Hardware & Equipment,22.66,0.2954,56.13,10.52,0.013036187113857017,0.005262782825583467,0.18742205594156422,False,0,1,0.04480399916408904,0,1,High Growth Targets
996,Dover,United States,Capital Goods,7.96,2.3,12.65,23.16,0.2889447236180904,0.15907668132259012,1.8308300395256916,False,1,1,0.5453745698814105,1,0,Large Cap Stable
997,China Bohai Bank,China,Banking,9.15,0.7301,173.4175,2.13,0.07979234972677594,0.002885086540741326,0.008416976211175214,False,0,1,0.03475436974924195,0,3,Distressed Assets
998,Commercial Bank For Investment & Development Of Vietnam,Vietnam,Banking,6.88,0.9842,108.33,9.44,0.14305232558139536,0.009085202621619127,0.08714114280439397,False,1,1,0.07828323984208459,0,3,Distressed Assets
999,China National Chemical,China,Construction,25.21,0.7689,32.02,6.22,0.030499801666005553,0.02401311680199875,0.19425359150530916,False,0,1,0.06065588568826356,0,1,High Growth Targets
1000,Sunshine Insurance Group,China,Insurance,12.18,0.7571,79.7,6.24,0.06215927750410509,0.009499372647427853,0.07829360100376412,False,0,1,0.044322180261366,0,1,High Growth Targets
1001,Cemex,Mexico,Construction,16.47,0.9246,28.29,9.0,0.0561384335154827,0.032682926829268294,0.3181336161187699,False,0,1,0.09915526736165438,0,1,High Growth Targets
1001,China Galaxy Securities,China,Diversified Financials,4.71,1.23,101.03,10.21,0.2611464968152866,0.012174601603484114,0.10105909135900229,False,1,1,0.12954025763930876,0,3,Distressed Assets
1003,Fortinet,United States,IT Software & Services,5.96,1.75,9.76,78.28,0.2936241610738255,0.15907668132259012,3.2696614925933623,False,1,0,0.8350126354772387,0,0,Large Cap Stable
1003,Telkom Indonesia,Indonesia,Telecommunications Services,9.46,1.49,18.62,15.3,0.15750528541226214,0.08002148227712137,0.8216970998925887,False,1,1,0.2593501270542712,1,1,High Growth Targets
1005,Bankinter,Spain,Banking,5.95,1.03,126.3,10.48,0.173109243697479,0.008155186064924783,0.08297703879651623,False,1,1,0.08910117966426477,0,3,Distressed Assets
1005,Fosun International,China,Insurance,26.7,0.7602,109.13,4.22,0.028471910112359552,0.006966003848620911,0.03866947677082379,False,0,1,0.021909060938556945,0,1,High Growth Targets
1007,AppLovin,United States,IT Software & Services,4.71,1.58,5.89,80.9075,0.33545647558386416,0.15907668132259012,3.2696614925933623,False,1,0,0.8517455612812542,0,0,Large Cap Stable
1007,Howmet Aerospace,United States,Aerospace & Defense,7.43,1.16,10.52,54.91,0.15612382234185734,0.11026615969581749,3.2696614925933623,False,1,0,0.7604882913337425,0,0,Large Cap Stable
1009,China Three Gorges Renewables (Group),China,Utilities,3.99,0.9489,48.47,16.84,0.23781954887218043,0.01957705797400454,0.34743140086651536,False,1,1,0.17244492291177707,1,3,Distressed Assets
1010,Vestas Wind Systems,Denmark,Capital Goods,18.71,0.5398,25.52,13.32,0.02885088188134687,0.021152037617554856,0.5219435736677116,False,0,1,0.12438988253310303,0,1,High Growth Targets
1011,Labcorp Holdings,United States,Health Care Equipment & Services,13.01,0.746,18.38,19.1,0.05734050730207533,0.04058759521218716,1.0391730141458109,False,0,1,0.24700584383486718,1,1,High Growth Targets
1012,Beiersdorf,Germany,Household & Personal Products,10.65,0.9865,13.57,30.41,0.09262910798122066,0.07269712601326456,2.240972733971997,False,0,1,0.5143250403921935,1,0,Large Cap Stable
1013,GF Securities,China,Diversified Financials,5.07,1.21,103.95,9.86,0.23865877712031555,0.01164021164021164,0.09485329485329484,False,1,1,0.11909025447486984,0,3,Distressed Assets
1014,Darden Restaurants,United States,"Hotels, Restaurants & Leisure",11.76,1.05,12.56,23.3,0.08928571428571429,0.08359872611464968,1.855095541401274,False,0,1,0.44017288444040037,1,0,Large Cap Stable
1014,EMCOR Group,United States,Business Services & Supplies,14.57,1.01,8.01,18.66,0.06932052161976664,0.12609238451935081,2.3295880149812733,False,0,1,0.5440827654519016,1,0,Large Cap Stable
1016,Tokyo Gas,Japan,Oil & Gas Operations,17.2,0.6005,24.76,12.66,0.034912790697674424,0.02425282714054927,0.5113085621970921,False,0,1,0.1259279595747079,0,1,High Growth Targets
1017,Shanghai Pharmaceuticals,China,Drugs & Biotechnology,38.14,0.6328,30.39,5.15,0.016591504981646566,0.020822639025995394,0.16946363935505102,False,0,1,0.04885838547406699,0,1,High Growth Targets
1018,Pembina Pipeline,Canada,Oil & Gas Operations,5.34,1.36,25.01,22.36,0.2546816479400749,0.05437824870051979,0.8940423830467812,False,1,1,0.30243243526559416,1,3,Distressed Assets
1019,M&G,United Kingdom,Diversified Financials,18.23,0.7495,173.4175,6.42,0.04111354909489852,0.0032485263522884886,0.02782593619972261,False,0,1,0.023310017418819325,0,3,Distressed Assets
1020,Fastenal,United States,Trading Companies,7.61,1.15,4.87,46.31,0.15111695137976344,0.15907668132259012,3.2696614925933623,False,1,1,0.7780097515996139,1,0,Large Cap Stable
1021,Arca Continental,Mexico,"Food, Drink & Tobacco",12.83,1.04,14.72,18.47,0.08106001558846454,0.07065217391304347,1.2547554347826086,False,0,1,0.31163596275712496,1,1,High Growth Targets
1022,Swire Pacific,Hong Kong,"Food, Drink & Tobacco",10.51,0.5538,61.35,11.53,0.052692673644148424,0.00902689486552567,0.18793806030969842,False,0,1,0.06227543946580933,0,1,High Growth Targets
1023,Ametek,United States,Capital Goods,6.94,1.38,14.63,38.46,0.19884726224783858,0.09432672590567326,2.628844839371155,False,1,1,0.6430385631356359,1,0,Large Cap Stable
1024,Extra Space Storage,United States,Diversified Financials,3.26,0.8532,28.85,29.93,0.26171779141104295,0.029573656845753898,1.0374350086655113,False,1,1,0.32400358103582105,1,3,Distressed Assets
1025,Atmos Energy,United States,Utilities,4.18,1.08,26.5,25.1,0.2583732057416268,0.040754716981132075,0.9471698113207547,False,1,1,0.30908513135325455,1,3,Distressed Assets
1025,Ita̼sa,Brazil,Diversified Financials,1.53,2.74,18.55,20.46,0.3875637098124461,0.1477088948787062,1.1029649595687332,False,1,1,0.43470203379020755,1,0,Large Cap Stable
1027,Sabanci Holding,Turkey,Banking,26.81,0.725846816,86.92,4.23,0.027073734278254383,0.00835074569719282,0.04866543948458353,False,0,1,0.02390287988709559,0,1,High Growth Targets
1028,Experian,Ireland,Business Services & Supplies,7.3,1.18,12.51,44.16,0.16164383561643836,0.09432454036770584,3.2696614925933623,False,1,1,0.7563196489123302,1,0,Large Cap Stable
1029,Kajima,Japan,Construction,17.8,0.7455,21.61,10.9,0.04188202247191011,0.034497917630726516,0.5043961129106895,False,0,1,0.13143119862319258,0,1,High Growth Targets
1030,Jefferies Financial,United States,Diversified Financials,9.74,0.6437,70.22,9.65,0.06608829568788502,0.009166904015949873,0.13742523497579037,False,0,1,0.05758712687669204,0,1,High Growth Targets
1031,UCB,Belgium,Drugs & Biotechnology,6.66,1.15,17.96,32.34,0.17267267267267267,0.06403118040089086,1.8006681514476617,False,1,1,0.4548151715189578,1,0,Large Cap Stable
1032,Krung Thai Bank,Thailand,Banking,6.05,1.28,110.86,8.67,0.21157024793388432,0.011546094172830597,0.07820674724878225,False,1,1,0.10488788629244243,0,3,Distressed Assets
1033,Nippon Paint,Japan,Chemicals,10.82,0.8405,19.54,17.27,0.07768022181146025,0.04301432958034801,0.883828045035824,False,0,1,0.22504342956388812,1,1,High Growth Targets
1034,Shaanxi Construction Engineering Group,China,Construction,21.86,0.5414,49.66,2.16,0.024766697163769443,0.01090213451469996,0.04349577124446235,False,0,1,0.022966686920280234,0,1,High Growth Targets
1035,DiDi Global,China,IT Software & Services,28.73,0.175,19.77,18.23,0.0060911938739993034,0.008851795649974709,0.9221041982802226,False,0,1,0.19039803546563414,1,1,High Growth Targets
1036,National Bank of Greece,Greece,Banking,3.96,1.25,77.62,9.85,0.31565656565656564,0.016104096882246843,0.1269002834321051,False,1,1,0.15808432170194603,0,3,Distressed Assets
1037,HD HYUNDAI,South Korea,Capital Goods,50.5,0.3733,50.18,3.76,0.007392079207920793,0.007439218812275807,0.0749302510960542,False,0,1,0.02091856942728948,0,1,High Growth Targets
1038,KE Holdings,China,Construction,12.98,0.5643,18.24,25.5,0.04347457627118644,0.030937500000000003,1.398026315789474,False,0,1,0.30937009366636936,1,1,High Growth Targets
1039,Builders FirstSource,United States,Retailing,16.4,1.08,10.83,13.8,0.06585365853658538,0.0997229916897507,1.2742382271468145,False,0,1,0.32107830551989736,1,1,High Growth Targets
1040,Aldar Properties,United Arab Emirates,Construction,6.29,1.5,23.35,17.55,0.2384737678855326,0.06423982869379015,0.7516059957173448,False,1,1,0.2714066377751981,1,3,Distressed Assets
1041,Xylem,United States,Capital Goods,8.56,0.89,16.49,28.25,0.10397196261682243,0.053972104305639784,1.713159490600364,False,0,1,0.40580952488905775,1,1,High Growth Targets
1042,Nongfu Spring,China,"Food, Drink & Tobacco",5.96,1.68,7.28,53.06,0.28187919463087246,0.15907668132259012,3.2696614925933623,False,1,0,0.8303146489000576,0,0,Large Cap Stable
1043,Chunghwa Telecom,Taiwan,Telecommunications Services,7.11,1.16,16.3,30.18,0.1631504922644163,0.07116564417177913,1.8515337423312883,False,1,1,0.4640332030407358,1,0,Large Cap Stable
1044,Paychex,United States,Business Services & Supplies,5.44,1.74,11.22,51.58,0.31985294117647056,0.1550802139037433,3.2696614925933623,False,1,0,0.843905560550758,0,0,Large Cap Stable
1045,Vulcan Materials,United States,Construction,7.42,0.9121,17.57,32.63,0.1229245283018868,0.05191235059760956,1.8571428571428572,False,1,1,0.44136332298837,1,1,High Growth Targets
1046,Nedbank,South Africa,Banking,8.89,0.9266,75.17,6.22,0.10422947131608548,0.01232672608753492,0.08274577624052148,False,0,1,0.06317163420955246,0,3,Distressed Assets
1047,Adani Enterprises,India,Trading Companies,11.96,0.4428,21.69,31.76,0.03702341137123746,0.0204149377593361,1.4642692485016136,False,0,1,0.31582918935255216,1,1,High Growth Targets
1047,Shin Kong Financial,Taiwan,Insurance,9.87,0.6347,156.89,6.23,0.06430597771023304,0.004045509592708268,0.03970935050035057,False,0,1,0.035282465021246635,0,3,Distressed Assets
1049,CNPC Capital,China,Banking,5.81,0.6464,148.53,12.57,0.11125645438898452,0.004351982764424695,0.08462936780448395,False,1,1,0.06316924842226047,0,3,Distressed Assets
1050,AntarChile,Chile,Diversified Financials,28.26,0.6552,29.36,3.57,0.023184713375796178,0.02231607629427793,0.12159400544959127,False,0,1,0.0425191169579479,0,1,High Growth Targets
1051,Shanghai Construction,China,Construction,41.56,0.3012,53.12,3.21,0.007247353224254091,0.005670180722891567,0.06042921686746988,False,0,1,0.017252856952352243,0,1,High Growth Targets
1052,First Financial Holding,Taiwan,Banking,5.42,0.7896,143.5,10.77,0.14568265682656825,0.005502439024390244,0.07505226480836237,False,1,1,0.07548449130205588,0,3,Distressed Assets
1053,Isuzu Motors,Japan,Consumer Durables,21.13,0.8375,20.94,9.07,0.03963558920965452,0.03999522445081184,0.43314231136580705,False,0,1,0.11848078773734796,0,1,High Growth Targets
1054,Zhejiang Zheneng Electric Power,China,Utilities,12.8,1.01,21.79,10.7,0.07890625,0.0463515374024782,0.4910509407985314,False,0,1,0.14831330312069757,0,1,High Growth Targets
1055,Banco Comercial Portugues,Portugal,Banking,6.0,0.9804,105.77,9.77,0.16340000000000002,0.009269168951498536,0.09237023730736503,False,1,1,0.08754171504207243,0,3,Distressed Assets
1055,Dick's Sporting Goods,United States,Retailing,13.44,1.17,11.37,14.99,0.08705357142857142,0.1029023746701847,1.3183817062445031,False,0,1,0.3396587196884031,1,1,High Growth Targets
1057,Henderson Land,Hong Kong,Construction,3.24,0.8069,68.39,13.45,0.2490432098765432,0.011798508553882146,0.19666617926597454,False,1,1,0.14366992322536504,0,3,Distressed Assets
1058,Bank of Changsha,China,Banking,6.45,1.1,167.03,5.18,0.17054263565891473,0.006585643297611208,0.031012392983296413,False,1,1,0.07705379017926967,0,3,Distressed Assets
1059,Zimmer Biomet,United States,Health Care Equipment & Services,7.68,0.9036,21.36,20.08,0.11765625,0.04230337078651685,0.9400749063670412,False,1,1,0.251998829588015,1,1,High Growth Targets
1060,Ulta Beauty,United States,Retailing,11.3,1.2,6.63,17.38,0.10619469026548671,0.15907668132259012,2.621417797888386,False,1,1,0.630392108212908,1,0,Large Cap Stable
1061,WPP,United Kingdom,Media,18.84,0.6926,32.25,7.97,0.036762208067940554,0.021475968992248063,0.24713178294573643,False,0,1,0.07272162741322274,0,1,High Growth Targets
1062,Copart,United States,Retailing,4.51,1.45,9.19,58.84,0.3215077605321508,0.15778019586507072,3.2696614925933623,False,1,0,0.8456474810775612,0,0,Large Cap Stable
1063,Digital Realty Trust,United States,Diversified Financials,5.63,0.431,45.08,53.84,0.07655417406749555,0.00956078083407276,1.1943212067435671,False,0,0,0.27331022330934074,0,1,High Growth Targets
1064,Bank Negara Indonesia,Indonesia,Banking,5.55,1.35,70.2,9.31,0.24324324324324326,0.019230769230769232,0.13262108262108263,False,1,1,0.13151382151382152,0,3,Distressed Assets
1065,Terna,Italy,Utilities,3.98,1.15,26.66,19.43,0.2889447236180904,0.043135783945986494,0.7288072018004501,False,1,1,0.2785936433857208,1,3,Distressed Assets
1066,CarMax,United States,Retailing,26.35,0.5006,27.69,9.93,0.01899810246679317,0.018078728782954134,0.3586132177681473,False,0,1,0.08655337605352839,0,1,High Growth Targets
1067,AvalonBay Communities,United States,Diversified Financials,2.96,1.08,21.0,29.29,0.3648648648648649,0.051428571428571435,1.3947619047619046,False,1,1,0.44546975546975554,1,0,Large Cap Stable
1068,Carlsberg,Denmark,"Food, Drink & Tobacco",10.87,0.9943,15.74,17.88,0.09147194112235511,0.0631702668360864,1.135959339263024,False,0,1,0.28904875103598143,1,1,High Growth Targets
1069,Jabil Circuit,United States,Capital Goods,27.45,0.484,17.4,15.77,0.01763205828779599,0.02781609195402299,0.9063218390804598,False,0,1,0.19944362791281958,1,1,High Growth Targets
1070,Hua Nan Financial,Taiwan,Banking,4.49,0.7202,129.52,11.19,0.16040089086859685,0.005560531192093885,0.08639592340951203,False,1,1,0.08366375350617872,0,3,Distressed Assets
1071,MOL Hungarian Oil,Hungary,Oil & Gas Operations,25.11,0.8952,21.33,5.46,0.035651135005973715,0.0419690576652602,0.2559774964838256,False,0,1,0.0822435763652587,0,1,High Growth Targets
1072,Suncorp Group,Australia,Insurance,10.38,0.9294,20.56,13.59,0.08953757225433526,0.045204280155642027,0.6609922178988327,False,0,1,0.18609518454375745,1,1,High Growth Targets
1073,Sun Pharma Industries,India,Drugs & Biotechnology,6.17,1.37,10.52,50.18,0.2220421393841167,0.13022813688212928,3.2696614925933623,False,1,0,0.794840409025171,0,0,Large Cap Stable
1074,Workday,United States,IT Software & Services,8.42,0.526,17.98,63.72,0.06247030878859858,0.02925472747497219,3.2696614925933623,False,0,0,0.6906223130241008,0,0,Large Cap Stable
1075,China National Building,China,Construction,25.27,0.3322,67.68,3.89,0.013146022952117135,0.004908392434988179,0.05747635933806146,False,0,1,0.01871703802245442,0,1,High Growth Targets
1076,Electronic Arts,United States,IT Software & Services,7.34,1.05,13.45,38.21,0.14305177111716622,0.07806691449814127,2.8408921933085503,False,1,1,0.656625912907833,1,0,Large Cap Stable
1077,iA Financial Corporation,Canada,Diversified Financials,8.4,0.7022,76.39,8.88,0.0835952380952381,0.009192302657415892,0.11624558188244535,False,0,1,0.06036413267755067,0,3,Distressed Assets
1078,Air Canada,Canada,Transportation,16.25,1.26,21.7,3.45,0.07753846153846154,0.05806451612903226,0.15898617511520738,False,0,1,0.086038426090039,0,1,High Growth Targets
1079,Obayashi,Japan,Construction,16.53,0.8127,19.5,10.62,0.049165154264972775,0.04167692307692308,0.5446153846153846,False,0,1,0.14525990785983528,0,1,High Growth Targets
1080,Ingersoll Rand,United States,Capital Goods,7.24,0.8386,18.01,30.22,0.11582872928176795,0.04656302054414214,1.6779566907273735,False,1,1,0.4005480380758387,1,1,High Growth Targets
1081,China Huarong Asset Management,China,Diversified Financials,4.26,1.22,134.85,7.66,0.2863849765258216,0.009047089358546534,0.05680385613644791,False,1,1,0.12953359758103686,0,3,Distressed Assets
1082,Amadeus IT Group,Spain,IT Software & Services,6.64,1.36,12.37,34.74,0.20481927710843376,0.10994341147938562,2.808407437348424,False,1,1,0.6875865629048126,1,0,Large Cap Stable
1082,Dollar Tree,United States,Retailing,27.58,0.830237797,18.64,17.33,0.030102893292240755,0.04454065434549356,0.9297210300429183,False,0,1,0.2158016250636774,1,1,High Growth Targets
1084,Shriram Finance,India,Business Services & Supplies,5.13,1.13,34.37,14.43,0.2202729044834308,0.03287750945592086,0.41984288623799826,False,1,1,0.18522874282334031,1,3,Distressed Assets
1085,Garmin,Switzerland,Technology Hardware & Equipment,6.3,1.41,9.63,38.28,0.2238095238095238,0.14641744548286603,3.2696614925933623,False,1,1,0.8020230862356285,1,0,Large Cap Stable
1086,Korean Air,South Korea,Transportation,13.11,0.966,31.93,5.35,0.0736842105263158,0.030253679924835578,0.1675540244284372,False,0,1,0.07508596106614798,0,1,High Growth Targets
1087,WEG,Brazil,Capital Goods,7.05,1.12,6.72,36.86,0.15886524822695036,0.15907668132259012,3.2696614925933623,False,1,1,0.7811090703384886,1,0,Large Cap Stable
1088,Mitsubishi Chemical,Japan,Chemicals,29.53,0.4957,38.76,6.77,0.01678631899762953,0.012788957688338494,0.17466460268317854,False,0,1,0.04676303121102292,0,1,High Growth Targets
1089,WTW,United Kingdom,Insurance,9.81,0.7602,28.06,30.03,0.07749235474006115,0.027091945830363506,1.0702066999287243,False,0,1,0.2558750602139147,1,1,High Growth Targets
1090,T Rowe Price,United States,Diversified Financials,7.09,2.04,13.66,19.66,0.28772919605077574,0.1493411420204978,1.439238653001464,False,1,1,0.46267586582880227,1,0,Large Cap Stable
1090,Universal Health Services,United States,Health Care Equipment & Services,15.83,1.14,14.85,11.19,0.07201516108654453,0.07676767676767676,0.7535353535353535,False,0,1,0.21022020584875922,1,1,High Growth Targets
1092,Shenzhen Mindray Bio-Medical Electronics,China,Health Care Equipment & Services,5.09,1.72,8.21,36.06,0.3379174852652259,0.15907668132259012,3.2696614925933623,False,1,1,0.852729965153799,1,0,Large Cap Stable
1093,Alstom,France,Capital Goods,19.46,0.807785139,37.88,10.88,0.04151002769784173,0.021324845274551214,0.28722280887011614,False,0,1,0.08257851096298041,0,1,High Growth Targets
1094,Edwards Lifesciences,United States,Health Care Equipment & Services,5.54,1.47,13.05,44.54,0.26534296028880866,0.11264367816091954,3.2696614925933623,False,1,1,0.8051269538985638,1,0,Large Cap Stable
1095,Quinenco,Chile,Banking,10.63,0.725846816,66.99,6.91,0.06828286133584195,0.010835151753993135,0.10314972383937902,False,0,1,0.052277150003809836,0,1,High Growth Targets
1096,Quest Diagnostics,United States,Health Care Equipment & Services,10.16,0.892,15.8,19.4,0.08779527559055118,0.056455696202531644,1.2278481012658227,False,0,1,0.3032700089703977,1,1,High Growth Targets
1097,Shanxi Xinghuacun Fen Wine Factory,China,"Food, Drink & Tobacco",4.2,1.71,7.09,35.37,0.3875637098124461,0.15907668132259012,3.2696614925933623,False,1,1,0.872588454972687,1,0,Large Cap Stable
1098,Greentown China Holdings,China,Construction,22.11,0.2216,69.57,3.38,0.010022614201718679,0.00318528101193043,0.04858415983901107,False,0,1,0.01499999005326186,0,1,High Growth Targets
1099,Wuchan Zhongda Group,China,Trading Companies,55.043749999999996,0.4469,28.86,3.44,0.005525469831849654,0.015485100485100486,0.1191961191961192,False,0,1,0.032243451966003894,0,1,High Growth Targets
1100,Hydro One,Canada,Utilities,6.19,0.8438,25.5,22.26,0.13631663974151856,0.033090196078431375,0.8729411764705883,False,1,1,0.24235096962209768,1,1,High Growth Targets
1101,All Nippon Airways,Japan,Transportation,14.62,0.9385,22.79,8.82,0.06419288645690835,0.04118034225537517,0.38701184730144805,False,0,1,0.11955166094520302,0,1,High Growth Targets
1102,Voya Financial,United States,Insurance,8.05,0.667,153.0,5.68,0.08285714285714285,0.004359477124183006,0.037124183006535943,False,0,1,0.04231148459383753,0,3,Distressed Assets
1103,Paramount,United States,Media,29.21,0.728756256,46.17,7.87,0.02494886189661075,0.015784194411955815,0.17045700671431666,False,0,1,0.05038462386628996,0,1,High Growth Targets
1104,J Sainsbury,United Kingdom,Food Markets,41.81,0.4434,31.04,8.0,0.010605118392729013,0.01428479381443299,0.2577319587628866,False,0,1,0.06150235663544213,0,1,High Growth Targets
1105,United Microelectronics,Taiwan,Semiconductors,7.25,1.37,17.26,17.25,0.18896551724137933,0.07937427578215527,0.9994206257242177,False,1,1,0.30722004235425737,1,0,Large Cap Stable
1106,Jackson Financial,United States,Insurance,3.27,0.946,173.4175,5.53,0.2892966360856269,0.002958376332989336,0.017293679832379526,False,1,1,0.1203607409339224,0,3,Distressed Assets
1107,Cadence Design,United States,IT Software & Services,4.64,1.06,8.97,79.45,0.228448275862069,0.11817168338907469,3.2696614925933623,False,1,0,0.79258028221913,0,0,Large Cap Stable
1108,Equity Residential,United States,Diversified Financials,2.96,1.04,20.83,26.03,0.35135135135135137,0.049927988478156514,1.2496399423907827,False,1,1,0.4104397244099597,1,0,Large Cap Stable
1109,B̢loise Group,Switzerland,Insurance,10.39,0.4369,88.25,10.1,0.04205004812319538,0.004950708215297451,0.11444759206798867,False,0,1,0.04168982094899487,0,1,High Growth Targets
1109,China Resources Pharmaceutical Group,Hong Kong,Drugs & Biotechnology,35.8,0.4655,35.31,3.98,0.013002793296089388,0.013183234211271594,0.11271594449164542,False,0,1,0.03301759990127348,0,1,High Growth Targets
1111,Antofagasta,United Kingdom,Materials,6.61,0.8263,22.64,22.28,0.12500756429652043,0.036497349823321555,0.9840989399293286,False,1,1,0.26142175363380254,1,1,High Growth Targets
1111,Coca-Cola HBC,Switzerland,"Food, Drink & Tobacco",11.63,0.8871,11.15,18.36,0.07627687016337059,0.07956053811659193,1.6466367713004484,False,0,1,0.3916623175720747,1,1,High Growth Targets
1111,Modon Holding PSC,United Arab Emirates,Diversified Financials,1.77,2.56,20.67,13.53,0.3875637098124461,0.12385099177552007,0.6545718432510884,False,1,1,0.3354802492854042,1,0,Large Cap Stable
1114,Autodesk,United States,IT Software & Services,6.11,1.11,10.83,57.49,0.18166939443535188,0.10249307479224377,3.2696614925933623,False,1,0,0.7675972862097108,0,0,Large Cap Stable
1115,Wolters Kluwer,Netherlands,Business Services & Supplies,6.4,1.17,10.03,40.71,0.1828125,0.11665004985044865,3.2696614925933623,False,1,1,0.7737173184588519,1,0,Large Cap Stable
1116,Top Frontier Investment Holdings,Philippines,Oil & Gas Operations,27.53,0.8278,48.88,0.38,0.03006901561932437,0.01693535188216039,0.007774140752864157,False,0,0,0.02035657515116674,0,1,High Growth Targets
1117,Cathay Pacific Airways,Hong Kong,Transportation,13.38,1.27,22.05,7.39,0.09491778774289984,0.05759637188208617,0.3351473922902494,False,0,1,0.1280351423080443,0,1,High Growth Targets
1118,StoneX Group,United States,Diversified Financials,55.043749999999996,0.2674,29.59,4.22,0.002469979678551635,0.009036836769178777,0.14261574856370396,False,0,1,0.03312587629183296,0,1,High Growth Targets
1118,Textron,United States,Aerospace & Defense,13.87,0.83,16.94,12.43,0.05984138428262437,0.048996458087367176,0.7337662337662337,False,0,1,0.19028838370124337,1,1,High Growth Targets
1120,Amcor,United Kingdom,Materials,13.54,0.798,16.16,13.79,0.05893648449039882,0.04938118811881188,0.8533415841584158,False,0,1,0.21399538587536743,1,1,High Growth Targets
1121,Assurant,United States,Insurance,11.88,0.7602,27.44,9.71,0.06398989898989899,0.02770408163265306,0.35386297376093295,False,0,1,0.10745018700120743,0,1,High Growth Targets
